timestamp_utc,agent_name,mean_score,std_score,runs,max_steps,scaling_factor,arena_size,wall_obstacles
2026-02-11T10:26:20.778346+00:00,agent_template,-13931.000000,8342.381594,3,200,5,500,1
2026-02-11T10:30:09.707166+00:00,agent_template,-16100.666667,10503.018656,3,200,5,500,1,3,3
2026-04-05T11:03:18.883739+00:00,lstmppo_agent,540.200000,1540.220036,10,1000,5,500,0,1,2
2026-04-05T17:38:54.512116+00:00,lstmppo_agent,-171096.700000,57909.802334,10,1000,5,500,1,3,2
2026-04-07T09:07:21.736503+00:00,fsm_ppo_agent,-190815.800000,6740.949322,10,1000,5,500,1,3,2
2026-04-07T09:08:58.171364+00:00,fsm_ppo_agent,-15846.900000,48254.667456,10,1000,5,500,0,3,2
2026-04-07T09:26:38.486231+00:00,ppo_agent,-603.100000,903.958788,10,1000,5,500,0,3,2
2026-04-11T09:02:26.366100+00:00,ppo_heuristic,-117835.000000,61906.096247,10,1000,5,500,0,3,2
2026-04-11T09:23:58.059043+00:00,ppo_heuristic,-178531.900000,30072.651790,10,1000,5,500,0,3,2
2026-04-12T12:09:46.051586+00:00,agent_ddqn,-68404.400000,80255.045485,10,1000,5,500,1,3,2
